,Humidity9am,Temp9am,RainToday,RainTomorrow
47998,64.0,10.8,0,0
47999,72.0,9.0,0,0
48000,78.0,7.9,0,0
48001,78.0,11.1,0,0
48002,72.0,12.9,0,1
48003,71.0,13.9,1,0
48004,54.0,14.3,0,0
48005,76.0,9.4,0,0
48006,90.0,9.3,0,0
48007,99.0,6.6,0,0
48008,92.0,9.1,0,1
48009,65.0,15.2,1,0
48010,46.0,12.6,0,0
48011,59.0,8.3,0,0
48012,70.0,6.9,0,0
48013,61.0,10.6,0,0
48014,74.0,10.8,0,0
48015,71.0,11.9,0,0
48016,73.0,13.0,0,0
48017,66.0,13.5,0,1
48018,79.0,15.9,1,1
48019,69.0,11.7,1,0
48020,71.0,11.0,0,0
48021,76.0,12.3,0,0
48022,45.0,19.0,0,0
48023,48.0,19.0,0,0
48024,38.0,11.6,0,0
48025,63.0,9.6,0,0
48026,60.0,13.4,0,0
48027,69.0,15.6,0,0
48028,58.0,14.3,0,0
48029,71.0,14.8,0,1
48030,64.0,14.0,1,0
48031,70.0,10.9,0,0
48032,78.0,11.3,0,0
48033,80.0,10.3,0,0
48034,58.0,13.5,0,0
48035,56.0,15.1,0,1
48036,89.0,15.8,1,1
48037,98.0,6.8,1,1
48038,62.0,8.0,1,0
48039,78.0,7.9,0,0
48040,62.0,9.4,0,0
48041,75.0,10.1,0,0
48042,69.0,12.6,0,0
48043,69.0,16.1,0,0
48044,73.0,11.1,0,0
48045,79.0,11.2,0,0
48046,69.0,18.2,0,1
48047,69.0,18.4,1,0
48048,63.0,18.4,0,0
48049,68.0,20.2,0,0
48050,55.0,16.7,0,0
48051,53.0,13.6,0,0
48052,51.0,15.6,0,0
48053,69.0,14.2,0,0
48054,54.0,16.9,0,0
48055,55.0,21.8,0,0
48056,38.0,10.3,0,0
48057,60.0,12.2,0,0
48058,71.0,13.8,0,0
48059,74.0,14.2,0,0
48060,75.0,14.3,0,0
48061,75.0,14.6,0,0
48062,59.0,17.3,0,0
48063,43.0,20.5,0,0
48064,62.0,17.6,0,0
48065,64.0,15.3,0,0
48066,74.0,12.8,0,0
48067,66.0,16.6,0,0
48068,48.0,21.5,0,0
48069,54.0,21.7,0,1
48070,89.0,14.7,1,1
48071,51.0,15.6,1,0
48072,59.0,15.5,0,0
48073,64.0,16.4,0,0
48074,55.0,17.8,0,0
48075,35.0,24.5,0,0
48076,66.0,20.3,0,0
48077,40.0,24.4,0,0
48078,53.0,23.9,0,1
48079,25.0,18.4,1,0
48080,62.0,16.1,0,0
48081,67.0,16.7,0,0
48082,63.0,14.4,0,0
48083,61.0,17.4,0,0
48084,78.0,19.5,0,1
48085,69.0,21.2,1,0
48086,66.0,22.1,0,0
48087,78.0,20.3,0,1
48088,80.0,20.0,1,1
48089,69.0,20.6,1,0
48090,68.0,21.1,0,1
48091,73.0,17.3,1,0
48092,76.0,18.8,0,0
48093,68.0,19.5,0,0
48094,73.0,19.4,0,1
48095,79.0,15.0,1,1
48096,64.0,15.6,1,0
48097,71.0,15.1,0,0
48098,69.0,14.9,0,0
48099,55.0,19.7,0,1
48100,87.0,18.3,1,1
48101,42.0,17.7,1,0
48102,69.0,17.5,0,0
48103,50.0,17.4,0,0
48104,69.0,14.6,0,0
48105,66.0,18.8,0,0
48106,67.0,22.4,0,1
48107,74.0,20.8,1,1
48108,91.0,18.1,1,0
48109,81.0,19.7,0,1
48110,46.0,19.5,1,0
48111,68.0,14.7,0,0
48112,74.0,16.6,0,0
48113,70.0,19.6,0,0
48114,42.0,17.3,0,0
48115,62.0,17.8,0,0
48116,66.0,20.9,0,0
48117,56.0,21.7,0,0
48118,71.0,23.3,0,0
48119,49.0,26.9,0,1
48120,68.0,21.1,1,1
48121,72.0,20.6,1,0
48122,69.0,22.0,0,0
48123,63.0,22.6,0,1
48124,78.0,21.3,1,1
48125,86.0,20.3,1,1
48126,99.0,16.9,1,1
48127,66.0,17.1,1,0
48128,73.0,19.2,0,1
48129,74.0,19.2,1,0
48130,72.0,18.8,0,0
48131,66.0,18.4,0,0
48132,40.0,21.2,0,0
48133,57.0,18.0,0,0
48134,64.0,18.4,0,0
48135,77.0,16.5,0,0
48136,73.0,20.6,0,1
48137,74.0,20.6,1,0
48138,77.0,21.1,0,0
48139,74.0,24.1,0,1
48140,81.0,21.9,1,0
48141,73.0,16.5,0,0
48142,71.0,16.0,0,0
48143,62.0,16.8,0,0
48144,55.0,14.3,0,0
48145,61.0,13.8,0,0
48146,60.0,15.6,0,0
48147,70.0,15.8,0,1
48148,66.0,15.4,1,0
48149,61.0,15.2,0,0
48150,76.0,17.0,0,0
48151,65.0,16.3,0,0
48152,65.0,17.0,0,0
48153,75.0,16.3,0,0
48154,59.0,20.7,0,0
48155,72.0,18.5,0,0
48156,76.0,18.4,0,0
48157,66.0,22.2,0,0
48158,75.0,19.7,0,0
48159,69.0,19.3,0,0
48160,77.0,18.3,0,1
48161,93.0,15.8,1,0
48162,79.0,17.7,0,0
48163,67.0,22.1,0,0
48164,64.0,20.5,0,0
48165,69.0,20.4,0,0
48166,77.0,18.8,0,0
48167,69.0,20.6,0,0
48168,76.0,19.3,0,0
48169,69.0,19.7,0,1
48170,76.0,20.2,1,0
48171,70.0,17.6,0,0
48172,73.0,16.7,0,1
48173,89.0,17.2,1,0
48174,84.0,19.1,0,0
48178,75.0,18.0,0,0
48179,43.0,18.7,0,0
48180,33.0,15.7,0,0
48181,71.0,12.6,0,0
48182,70.0,17.5,0,0
48183,81.0,15.1,0,0
48184,77.0,16.0,0,0
48185,75.0,19.0,0,0
48186,83.0,16.7,0,0
48187,73.0,14.3,0,0
48188,71.0,12.9,0,0
48189,56.0,17.1,0,0
48190,71.0,12.3,0,0
48191,85.0,11.8,0,1
48192,96.0,14.6,1,0
48193,78.0,14.9,0,0
48194,55.0,20.4,0,0
48195,58.0,13.2,0,0
48196,77.0,15.8,0,0
48197,98.0,14.0,0,1
48198,97.0,17.2,1,0
48199,73.0,13.1,0,0
48200,58.0,12.5,0,0
48201,59.0,10.8,0,0
48202,80.0,8.0,0,0
48203,99.0,8.9,0,0
48204,77.0,9.8,0,0
48205,64.0,13.2,0,0
48206,94.0,12.2,0,0
48207,55.0,20.1,0,0
48208,74.0,12.0,0,0
48209,77.0,14.5,0,0
48210,63.0,15.9,0,0
48211,94.0,11.4,0,1
48212,75.0,13.8,1,1
48213,67.0,13.2,1,0
48214,54.0,14.5,0,0
48215,63.0,14.5,0,0
48216,80.0,12.3,0,0
48217,78.0,13.3,0,0
48218,89.0,11.8,0,0
48219,81.0,11.8,0,0
48220,72.0,16.3,0,1
48221,81.0,16.9,1,1
48222,93.0,14.9,1,1
48223,79.0,18.8,1,1
48224,77.0,13.5,1,1
48225,75.0,8.8,1,0
48226,63.0,10.6,0,0
48227,70.0,13.2,0,0
48228,78.0,15.5,0,0
48229,89.0,15.3,0,0
48230,87.0,10.6,0,1
48231,93.0,8.7,1,0
48232,77.0,8.3,0,0
48233,69.0,9.5,0,0
48234,81.0,8.7,0,0
48235,69.0,13.3,0,0
48236,76.0,13.6,0,0
48237,94.0,13.8,0,0
48238,79.0,15.6,0,0
48239,99.0,9.0,0,0
48240,66.0,15.3,0,0
48241,53.0,10.5,0,0
48242,55.0,11.0,0,0
48243,68.0,9.2,0,0
48244,62.0,12.4,0,0
48245,62.0,10.7,0,1
48246,77.0,10.3,1,0
48247,75.0,11.7,0,0
48248,55.0,7.7,0,0
48249,81.0,4.0,0,0
48250,71.0,10.5,0,0
48251,77.0,7.9,0,0
48252,93.0,4.3,0,0
48253,70.0,4.8,0,0
48254,99.0,8.8,0,1
48255,85.0,13.8,1,0
48256,98.0,7.2,0,0
48257,71.0,9.8,0,0
48258,79.0,5.0,0,0
48259,90.0,2.3,0,0
48260,85.0,3.3,0,0
48261,91.0,2.9,0,0
48262,85.0,6.9,0,0
48263,99.0,7.1,0,0
48264,61.0,13.8,0,0
48265,98.0,2.7,0,0
48266,78.0,7.6,0,1
48267,66.0,4.9,1,0
48268,82.0,0.7,0,0
48269,81.0,2.5,0,0
48270,93.0,-0.6,0,0
48271,91.0,4.8,0,0
48272,99.0,-0.3,0,0
48273,95.0,0.6,0,0
48274,74.0,10.4,0,0
48275,67.0,11.2,0,0
48276,72.0,6.0,0,0
48277,79.0,3.2,0,0
48278,90.0,2.4,0,0
48279,99.0,3.5,0,0
48280,99.0,4.2,0,0
48281,93.0,8.2,0,1
48282,99.0,10.9,1,1
48283,99.0,11.2,1,1
48284,99.0,8.6,1,1
48285,70.0,7.4,1,0
48286,77.0,3.7,0,0
48287,94.0,1.2,0,0
48288,95.0,0.1,0,0
48289,89.0,4.5,0,0
48290,86.0,10.6,0,0
48291,99.0,5.0,0,0
48292,78.0,5.3,0,0
48293,99.0,2.2,0,0
48294,98.0,2.8,0,0
48295,90.0,4.8,0,0
48296,99.0,4.8,0,0
48297,99.0,0.0,0,0
48298,85.0,4.7,0,0
48299,84.0,0.5,0,0
48300,94.0,-0.6,0,0
48301,99.0,-0.3,0,0
48302,99.0,1.7,0,0
48303,95.0,1.6,0,0
48304,79.0,3.4,0,0
48305,87.0,5.0,0,1
48306,99.0,4.4,1,1
48307,91.0,8.7,1,1
48308,90.0,3.6,1,1
48309,72.0,7.8,1,0
48310,68.0,7.2,0,0
48311,93.0,3.5,0,1
48312,88.0,4.9,1,0
48313,58.0,5.9,0,0
48314,68.0,6.0,0,0
48315,90.0,0.9,0,0
48316,99.0,0.8,0,0
48317,98.0,1.4,0,0
48318,99.0,4.3,0,1
48319,99.0,7.4,1,1
48320,99.0,4.4,1,1
48321,79.0,8.0,1,0
48322,75.0,9.5,0,0
48323,57.0,5.6,0,0
48324,87.0,2.7,0,0
48325,90.0,2.8,0,0
48326,72.0,8.0,0,0
48327,73.0,8.1,0,0
48328,72.0,8.7,0,1
48329,88.0,9.6,1,1
48330,62.0,9.2,1,0
48331,86.0,0.1,0,0
48332,88.0,3.4,0,0
48333,74.0,4.8,0,0
48334,99.0,1.3,0,0
48335,99.0,-0.4,0,0
48336,90.0,2.8,0,0
48337,59.0,9.2,0,0
48340,74.0,7.5,1,0
48341,84.0,4.3,0,0
48342,91.0,5.4,0,0
48343,86.0,7.3,0,0
48344,76.0,8.6,0,0
48345,75.0,4.0,0,0
48346,84.0,4.5,0,0
48347,99.0,4.1,0,0
48348,83.0,5.4,0,1
48349,93.0,11.8,1,0
48350,82.0,12.7,0,0
48351,76.0,11.4,0,1
48352,75.0,9.9,1,1
48353,74.0,9.8,1,1
48354,99.0,9.6,1,0
48355,76.0,8.5,0,1
48356,74.0,8.7,1,0
48357,89.0,3.9,0,0
48358,65.0,6.2,0,0
48359,99.0,2.8,0,0
48360,89.0,4.5,0,1
48361,85.0,9.8,1,1
48362,79.0,9.7,1,0
48363,82.0,8.0,0,0
48364,80.0,9.9,0,0
48365,70.0,11.0,0,0
48366,59.0,10.0,0,0
48367,80.0,6.6,0,0
48368,57.0,10.6,0,0
48369,80.0,8.8,0,0
48370,75.0,11.3,0,0
48371,71.0,12.0,0,0
48372,78.0,12.7,0,0
48373,53.0,16.6,0,0
48374,67.0,9.9,0,0
48375,74.0,9.4,0,0
48376,59.0,11.0,0,0
48377,68.0,12.2,0,0
48378,67.0,11.8,0,0
48379,77.0,12.6,0,0
48380,61.0,10.4,0,0
48381,51.0,8.1,0,0
48382,54.0,9.4,0,0
48383,62.0,10.2,0,0
48384,65.0,11.5,0,0
48385,63.0,11.3,0,0
48386,69.0,11.7,0,0
48387,58.0,13.8,0,0
48388,69.0,13.7,0,0
48389,70.0,15.7,0,0
48390,70.0,14.8,0,0
48391,62.0,15.4,0,0
48392,82.0,12.2,0,0
48393,56.0,17.3,0,0
48394,55.0,17.5,0,0
48395,70.0,16.6,0,0
48396,66.0,12.5,0,0
48397,83.0,12.6,0,1
48398,82.0,13.2,1,0
48399,74.0,15.4,0,0
48400,67.0,16.7,0,0
48401,66.0,14.9,0,0
48402,71.0,16.5,0,0
48403,84.0,15.7,0,0
48404,61.0,19.0,0,0
48405,56.0,21.5,0,1
48406,82.0,15.6,1,0
48407,82.0,15.6,0,0
48408,65.0,19.6,0,1
48409,70.0,20.6,1,1
48410,85.0,14.6,1,0
48411,66.0,12.0,0,0
48412,72.0,13.0,0,0
48415,52.0,11.6,0,0
48416,61.0,12.7,0,0
48417,71.0,14.0,0,0
48418,61.0,14.8,0,0
48419,67.0,17.7,0,1
48420,78.0,18.1,1,1
48421,84.0,17.9,1,0
48422,74.0,15.9,0,0
48423,75.0,16.8,0,1
48424,91.0,14.7,1,1
48425,80.0,19.0,1,0
48426,72.0,18.8,0,0
48427,63.0,15.1,0,0
48428,81.0,13.5,0,0
48429,60.0,19.9,0,0
48430,79.0,15.8,0,1
48431,85.0,17.1,1,1
48432,92.0,15.7,1,1
48433,86.0,12.4,1,1
48434,59.0,14.1,1,0
48435,63.0,14.3,0,0
48436,67.0,16.5,0,0
48437,38.0,22.2,0,0
48438,58.0,17.7,0,0
48439,50.0,24.3,0,0
48440,57.0,18.8,0,0
48441,69.0,15.6,0,0
48442,59.0,17.4,0,0
48443,71.0,15.9,0,0
48444,42.0,19.5,0,0
48445,41.0,21.5,0,0
48446,40.0,13.4,0,0
48447,63.0,17.3,0,0
48448,64.0,19.4,0,0
48449,63.0,18.1,0,0
48450,34.0,23.8,0,1
48451,46.0,16.8,1,0
48452,63.0,14.0,0,0
48453,52.0,17.1,0,0
48454,42.0,19.4,0,0
48455,33.0,22.6,0,0
48456,67.0,19.2,0,0
48457,62.0,20.7,0,0
48458,72.0,21.4,0,0
48459,63.0,19.6,0,0
48460,40.0,23.0,0,0
48461,39.0,15.7,0,0
48462,62.0,16.0,0,0
48463,39.0,19.5,0,0
48464,34.0,19.8,0,0
48465,62.0,21.0,0,1
48466,73.0,17.6,1,0
48467,60.0,22.6,0,0
48468,47.0,25.6,0,0
48469,29.0,26.0,0,0
48470,83.0,20.6,0,0
48471,58.0,15.5,0,0
48472,63.0,16.1,0,0
48473,55.0,17.9,0,0
48474,56.0,18.4,0,0
48475,58.0,20.6,0,1
48476,47.0,15.0,1,0
48477,46.0,14.1,0,0
48478,57.0,16.2,0,0
48479,61.0,19.1,0,0
48480,45.0,21.0,0,0
48481,46.0,23.2,0,0
48482,52.0,21.2,0,0
48483,63.0,19.3,0,1
48484,85.0,15.8,1,1
48485,94.0,15.1,1,1
48486,80.0,15.9,1,0
48487,62.0,16.1,0,0
48488,71.0,16.4,0,0
48489,64.0,19.2,0,0
48490,54.0,23.7,0,0
48491,61.0,23.8,0,0
48492,37.0,27.1,0,0
48493,58.0,22.7,0,0
48494,34.0,30.6,0,1
48495,49.0,13.6,1,0
48496,59.0,15.1,0,0
48497,61.0,16.5,0,0
48498,71.0,16.0,0,0
48499,55.0,21.2,0,0
48500,43.0,23.0,0,0
48501,50.0,24.2,0,1
48502,84.0,22.4,1,1
48503,76.0,19.6,1,1
48504,85.0,18.1,1,0
48505,79.0,18.7,0,1
48506,78.0,19.3,1,0
48507,77.0,18.5,0,1
48508,77.0,20.0,1,0
48509,67.0,22.9,0,1
48510,84.0,18.2,1,1
48511,85.0,14.9,1,1
48512,96.0,14.0,1,1
48513,74.0,16.2,1,0
48514,74.0,19.0,0,1
48515,72.0,16.6,1,0
48516,63.0,18.0,0,0
48517,63.0,17.8,0,0
48518,76.0,16.1,0,0
48519,67.0,19.3,0,0
48520,71.0,19.6,0,0
48521,78.0,18.2,0,0
48522,69.0,21.0,0,1
48523,73.0,20.7,1,0
48524,79.0,20.4,0,0
48525,41.0,25.6,0,0
48526,75.0,18.7,0,0
48527,52.0,17.6,0,0
48528,48.0,14.1,0,0
48529,63.0,16.9,0,0
48530,75.0,19.1,0,0
48531,75.0,19.4,0,0
48532,73.0,19.0,0,0
48533,72.0,20.2,0,0
48534,52.0,21.9,0,0
48535,57.0,22.7,0,0
48536,38.0,26.3,0,0
48537,65.0,22.4,0,0
48538,74.0,19.0,0,0
48539,69.0,19.1,0,0
48540,72.0,18.9,0,0
48541,76.0,18.9,0,0
48542,68.0,19.8,0,0
48543,46.0,21.6,0,1
48544,77.0,19.5,1,0
48545,64.0,19.7,0,0
48546,70.0,20.2,0,0
48547,78.0,19.0,0,0
48548,69.0,20.3,0,0
48549,79.0,18.7,0,0
48550,62.0,22.1,0,1
48551,98.0,19.0,1,1
48552,79.0,19.7,1,0
48553,76.0,20.7,0,0
48554,82.0,20.7,0,0
48555,72.0,18.5,0,0
48556,65.0,17.4,0,0
48557,76.0,16.8,0,1
48558,95.0,16.8,1,1
48559,70.0,10.8,1,0
48560,62.0,11.8,0,0
48561,70.0,12.6,0,0
48562,75.0,13.5,0,0
48563,99.0,10.2,0,0
48564,71.0,14.9,0,0
48565,92.0,14.5,0,0
48566,80.0,16.2,0,0
48567,74.0,16.6,0,0
48568,78.0,16.3,0,0
48569,77.0,16.6,0,0
48570,76.0,16.1,0,0
48571,70.0,13.4,0,0
48572,92.0,11.5,0,0
48573,49.0,15.7,0,0
48574,66.0,16.7,0,0
48575,72.0,17.2,0,0
48576,73.0,18.6,0,0
48577,45.0,23.7,0,0
48578,53.0,16.5,0,0
48579,70.0,14.4,0,0
48580,69.0,13.3,0,0
48581,55.0,13.5,0,0
48582,67.0,12.0,0,0
48583,64.0,15.0,0,0
48584,66.0,15.8,0,0
48585,71.0,14.8,0,0
48586,93.0,13.3,0,0
48587,87.0,14.0,0,1
48588,78.0,15.5,1,0
48589,82.0,13.4,0,0
48590,83.0,12.4,0,0
48591,70.0,15.0,0,0
48592,83.0,14.4,0,0
48593,91.0,14.2,0,0
48594,57.0,13.0,0,0
48595,64.0,12.6,0,0
48596,75.0,12.9,0,0
48597,70.0,11.3,0,0
48598,84.0,10.2,0,0
48599,74.0,12.1,0,0
48600,69.0,14.3,0,1
48601,92.0,16.4,1,1
48602,80.0,18.6,1,0
48603,60.0,10.4,0,0
48604,58.0,13.1,0,0
48605,54.0,14.7,0,0
48606,74.0,8.1,0,0
48607,76.0,9.2,0,0
48608,80.0,9.6,0,0
48609,91.0,11.9,0,1
48610,95.0,15.8,1,1
48611,88.0,12.9,1,0
48612,64.0,10.8,0,0
48613,84.0,11.6,0,0
48614,70.0,14.9,0,0
48615,99.0,5.3,0,0
48616,75.0,14.7,0,0
48617,83.0,8.9,0,0
48618,56.0,16.9,0,0
48619,97.0,5.5,0,0
48620,65.0,11.9,0,0
48622,94.0,8.7,0,0
48623,89.0,8.5,0,0
48624,81.0,14.1,0,0
48625,63.0,10.4,0,0
48626,89.0,5.9,0,0
48627,93.0,8.6,0,1
48628,60.0,8.7,1,0
48629,85.0,4.4,0,0
48630,99.0,2.1,0,0
48631,87.0,2.5,0,0
48632,88.0,5.9,0,0
48633,72.0,9.6,0,1
48634,86.0,8.3,1,0
48635,85.0,8.3,0,1
48636,95.0,12.0,1,1
48637,99.0,12.7,1,1
48638,75.0,9.9,1,0
48639,76.0,9.3,0,0
48640,74.0,11.1,0,1
48641,85.0,12.4,1,0
48642,84.0,10.4,0,0
48643,66.0,10.9,0,0
48644,83.0,3.0,0,0
48645,89.0,0.7,0,0
48646,99.0,0.1,0,0
48647,94.0,0.9,0,0
48648,92.0,1.5,0,1
48649,97.0,10.8,1,1
48650,99.0,10.6,1,0
48651,85.0,10.9,0,1
48652,91.0,10.5,1,0
48653,75.0,9.4,0,0
48654,84.0,8.8,0,0
48655,74.0,8.0,0,1
48656,85.0,6.1,1,0
48657,68.0,3.3,0,0
48658,92.0,-0.8,0,0
48659,89.0,3.5,0,0
48660,94.0,-0.7,0,0
48661,99.0,-1.1,0,0
48662,99.0,-0.4,0,0
48663,79.0,5.7,0,0
48664,91.0,1.4,0,0
48665,95.0,0.2,0,0
48666,99.0,2.5,0,1
48667,99.0,4.6,1,1
48668,90.0,6.2,1,0
48669,77.0,11.3,0,0
48670,88.0,7.8,0,0
48671,92.0,8.1,0,0
48672,87.0,8.4,0,1
48673,88.0,9.8,1,0
48674,84.0,7.7,0,1
48675,83.0,2.2,1,0
48676,69.0,4.8,0,0
48677,82.0,1.8,0,0
48678,87.0,2.5,0,0
48679,99.0,3.2,0,0
48680,99.0,6.7,0,1
48681,96.0,13.8,1,1
48682,99.0,11.8,1,0
48683,97.0,10.1,0,0
48684,99.0,13.7,0,1
48685,77.0,6.9,1,0
48686,74.0,3.8,0,1
48687,82.0,6.6,1,0
48688,71.0,6.2,0,1
48689,88.0,7.0,1,0
48690,78.0,6.1,0,0
48691,85.0,5.0,0,0
48692,99.0,3.4,0,0
48693,76.0,9.7,0,0
48694,88.0,9.6,0,1
48695,94.0,6.3,1,0
48696,68.0,7.4,0,0
48697,64.0,7.3,0,0
48698,75.0,7.0,0,0
48699,91.0,4.9,0,0
48700,83.0,6.2,0,0
48701,95.0,4.3,0,0
48702,88.0,5.4,0,1
48703,88.0,10.4,1,0
48704,58.0,9.1,0,0
48705,86.0,2.1,0,0
48706,66.0,9.0,0,0
48707,75.0,6.4,0,0
48708,90.0,4.0,0,0
48709,85.0,5.8,0,0
48710,82.0,10.6,0,0
48711,92.0,5.9,0,0
48712,79.0,8.5,0,1
48713,66.0,7.0,1,1
48714,84.0,6.7,1,0
48715,90.0,7.0,0,1
48716,77.0,8.7,1,0
48717,79.0,8.5,0,1
48718,97.0,5.7,1,0
48719,70.0,6.2,0,0
48720,99.0,1.8,0,0
48721,74.0,6.7,0,0
48722,75.0,6.9,0,0
48723,85.0,8.3,0,1
48724,99.0,12.7,1,1
48725,72.0,12.2,1,0
48726,77.0,9.3,0,1
48727,99.0,9.2,1,0
48728,69.0,10.3,0,0
48729,96.0,5.7,0,0
48730,75.0,9.4,0,0
48731,77.0,11.8,0,0
48732,85.0,12.4,0,0
48733,70.0,14.6,0,1
48734,88.0,11.3,1,0
48735,83.0,7.7,0,0
48736,69.0,9.7,0,0
48737,81.0,12.0,0,0
48738,79.0,14.9,0,1
48739,92.0,7.0,1,0
48740,80.0,10.5,0,0
48741,72.0,9.6,0,0
48742,84.0,10.4,0,1
48743,92.0,9.3,1,0
48744,66.0,8.7,0,1
48745,95.0,9.2,1,1
48746,88.0,10.2,1,0
48747,65.0,12.9,0,0
48748,75.0,12.3,0,0
48749,67.0,14.0,0,0
48750,60.0,9.8,0,1
48751,60.0,10.7,1,0
48752,68.0,8.7,0,1
48753,91.0,10.6,1,1
48754,91.0,7.8,1,1
48755,83.0,11.5,1,0
48756,72.0,12.3,0,1
48757,73.0,12.6,1,1
48758,68.0,8.7,1,1
48759,54.0,8.3,1,0
48760,65.0,12.0,0,0
48761,71.0,14.9,0,0
48762,64.0,16.5,0,0
48763,81.0,9.4,0,0
48764,77.0,16.4,0,0
48765,53.0,8.2,0,0
48766,70.0,8.0,0,0
48767,63.0,8.4,0,0
48768,73.0,7.9,0,0
48769,74.0,9.8,0,0
48770,55.0,15.9,0,1
48771,90.0,10.1,1,0
48772,60.0,12.2,0,0
48773,56.0,9.1,0,0
48774,77.0,9.5,0,0
48775,77.0,11.1,0,1
48776,94.0,10.5,1,1
48777,61.0,8.9,1,0
48778,60.0,8.7,0,0
48779,78.0,10.0,0,0
48780,63.0,15.1,0,0
48781,65.0,17.8,0,0
48782,74.0,11.3,0,0
48783,82.0,15.2,0,0
48784,81.0,18.4,0,1
48785,37.0,10.0,1,0
48786,64.0,9.0,0,0
48787,48.0,13.7,0,0
48788,65.0,12.9,0,0
48789,55.0,16.3,0,0
48790,32.0,13.6,0,0
48791,49.0,13.0,0,0
48792,50.0,17.1,0,0
48793,62.0,17.8,0,1
48794,86.0,14.6,1,1
48795,81.0,15.9,1,0
48796,70.0,15.9,0,1
48797,85.0,17.6,1,0
48798,68.0,13.3,0,1
48799,62.0,14.6,1,0
48800,59.0,12.0,0,0
48801,67.0,15.1,0,0
48802,63.0,15.5,0,0
48803,66.0,19.6,0,0
48804,63.0,21.1,0,0
48805,68.0,19.4,0,1
48806,72.0,21.0,1,0
48807,47.0,24.5,0,0
48808,77.0,17.0,0,1
48809,59.0,11.8,1,0
48810,41.0,15.5,0,0
48811,69.0,16.0,0,0
48812,70.0,16.2,0,0
48813,68.0,19.3,0,0
48814,67.0,18.1,0,0
48815,67.0,18.1,0,0
48816,41.0,21.8,0,0
48817,48.0,18.0,0,0
48818,71.0,18.0,0,0
48819,67.0,19.2,0,0
48820,56.0,24.4,0,1
48821,93.0,18.9,1,0
48822,63.0,18.4,0,0
48823,63.0,19.6,0,1
48824,50.0,14.8,1,0
48825,66.0,15.1,0,0
48826,66.0,17.3,0,0
48827,66.0,19.5,0,0
48828,50.0,21.6,0,0
48829,30.0,27.8,0,1
48830,92.0,12.9,1,1
48831,94.0,13.6,1,1
48832,81.0,19.8,1,0
48833,58.0,16.8,0,0
48834,66.0,14.7,0,0
48835,49.0,22.6,0,0
48836,36.0,20.7,0,0
48837,70.0,16.8,0,0
48838,63.0,18.7,0,0
48839,59.0,23.1,0,1
48840,65.0,20.1,1,0
48841,69.0,22.6,0,0
48842,54.0,23.8,0,0
48843,69.0,23.1,0,0
48844,40.0,26.0,0,1
48845,83.0,22.8,1,1
48846,54.0,25.3,1,0
48847,74.0,21.0,0,0
48848,73.0,19.6,0,0
48849,53.0,19.3,0,0
48850,68.0,17.4,0,0
48851,68.0,18.5,0,1
48852,69.0,20.3,1,0
48853,65.0,19.5,0,0
48854,65.0,21.5,0,0
48855,52.0,25.4,0,0
48856,58.0,25.1,0,0
48857,53.0,27.6,0,0
48858,65.0,20.6,0,0
48859,65.0,22.9,0,0
48860,50.0,23.9,0,0
48861,62.0,19.0,0,0
48862,66.0,21.1,0,0
48863,59.0,23.4,0,0
48864,47.0,28.0,0,0
48865,74.0,15.2,0,1
48866,87.0,17.4,1,1
48867,50.0,16.9,1,0
48868,65.0,18.0,0,0
48869,63.0,21.8,0,1
48870,81.0,24.7,1,0
48871,76.0,15.9,0,0
48872,73.0,19.0,0,0
48873,71.0,18.8,0,0
48874,64.0,23.2,0,0
48875,42.0,23.5,0,0
48876,66.0,24.1,0,0
48877,32.0,27.9,0,0
48878,82.0,17.0,0,1
48879,74.0,17.5,1,0
48880,76.0,18.0,0,0
48881,71.0,20.7,0,0
48882,49.0,23.2,0,1
48883,81.0,23.5,1,0
48884,87.0,19.9,0,0
48885,70.0,20.2,0,0
48886,68.0,22.4,0,0
48887,56.0,26.6,0,0
48888,50.0,27.5,0,1
48889,70.0,25.8,1,0
48890,54.0,13.5,0,0
48891,56.0,17.3,0,0
48892,65.0,16.1,0,0
48893,50.0,19.9,0,0
48894,38.0,21.6,0,0
48895,62.0,18.2,0,1
48896,53.0,13.7,1,0
48897,51.0,11.8,0,0
48898,52.0,12.3,0,0
48899,71.0,17.5,0,0
48900,62.0,20.6,0,0
48901,74.0,19.8,0,0
48902,73.0,15.8,0,0
48903,59.0,17.3,0,0
48904,70.0,18.0,0,0
48905,66.0,19.2,0,0
48906,70.0,18.7,0,0
48907,62.0,21.6,0,1
48908,79.0,19.4,1,1
48909,97.0,17.2,1,1
48910,72.0,18.4,1,0
48911,57.0,17.1,0,0
48912,51.0,16.5,0,0
48915,78.0,12.7,0,0
48916,94.0,12.8,0,0
48917,81.0,16.0,0,1
48918,76.0,17.5,1,1
48919,62.0,20.9,1,1
48920,80.0,19.2,1,0
48921,88.0,18.4,0,0
48922,75.0,18.2,0,0
48923,70.0,17.5,0,0
48924,77.0,19.4,0,0
48925,88.0,19.8,0,1
48926,93.0,19.9,1,1
48927,95.0,20.0,1,1
48928,87.0,15.7,1,1
48929,77.0,16.1,1,0
48930,88.0,15.1,0,0
48931,86.0,15.6,0,0
48932,99.0,16.0,0,0
48933,85.0,18.0,0,0
48934,99.0,10.9,0,0
48935,84.0,16.2,0,1
48938,61.0,15.1,0,0
48939,70.0,13.0,0,0
